order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-02194,2023-05-29,2023-06-02,CUST-0456,Donna Jackson,Corporate,East,New York,New York,Office Supplies,Pens,Fountain Pen Classic,2,12.07,0.1,21.73,9.22,12.51
ORD-02195,2023-03-05,2023-03-07,CUST-0710,Jessica Jones,Corporate,North,Illinois,Chicago,Furniture,Tables,L-Shaped Computer Desk,3,882.03,0.25,1984.57,2131.04,-146.47
ORD-02196,2024-12-21,2024-12-25,CUST-0332,Jessica Clark,Consumer,North,Wisconsin,Milwaukee,Office Supplies,Paper,Colored Paper Assorted,3,23.76,0.0,71.28,36.84,34.44
ORD-02197,2023-09-29,2023-10-03,CUST-0264,Wei Clark,Home Office,North,Michigan,Detroit,Office Supplies,Storage,File Cabinet 3-Drawer,2,59.84,0.0,119.68,68.37,51.31
ORD-02198,2024-05-21,2024-05-25,CUST-0015,Karen Smith,Consumer,North,Indiana,Indianapolis,Office Supplies,Storage,Desktop Organizer,2,62.64,0.25,93.96,69.02,24.94
ORD-02199,2024-03-20,2024-03-26,CUST-0527,Matthew Clark,Consumer,West,California,San Francisco,Technology,Copiers,Color Copier Office,1,917.99,0.1,826.19,521.35,304.84
ORD-02200,2024-12-04,2024-12-09,CUST-0775,Lisa Thompson,Consumer,East,New York,New York,Furniture,Bookcases,Metal Storage Bookcase,1,443.59,0.1,399.23,343.51,55.72
ORD-02201,2024-03-10,2024-03-13,CUST-0735,Lisa Robinson,Consumer,West,California,San Francisco,Furniture,Furnishings,Monitor Stand Bamboo,2,59.73,0.25,89.59,104.41,-14.82
ORD-02202,2024-10-13,2024-10-17,CUST-0537,Elizabeth Sanchez,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Binders,D-Ring Binder Heavy Duty,2,9.43,0.15,16.03,9.25,6.78
ORD-02203,2023-01-19,2023-01-23,CUST-0632,Omar Taylor,Corporate,East,New York,New York,Technology,Machines,Paper Shredder Cross-Cut,1,564.1,0.0,564.1,330.56,233.54
ORD-02204,2024-12-02,2024-12-08,CUST-0106,Fatima Martin,Consumer,East,Maryland,Baltimore,Technology,Phones,Smartphone ProMax 14,1,429.91,0.0,429.91,208.65,221.26
ORD-02205,2023-08-19,2023-08-23,CUST-0382,Yuki Harris,Corporate,South,Florida,Miami,Technology,Accessories,Mechanical Keyboard RGB,3,88.33,0.0,264.99,103.92,161.07
ORD-02206,2023-03-10,2023-03-16,CUST-0585,Fatima Harris,Home Office,East,Maryland,Baltimore,Furniture,Chairs,Stackable Conference Chair,2,377.63,0.15,641.97,546.52,95.45
ORD-02207,2023-01-13,2023-01-15,CUST-0682,Priya Clark,Consumer,West,California,San Francisco,Technology,Accessories,USB-C Hub 7-Port,8,25.56,0.0,204.48,96.97,107.51
ORD-02208,2024-04-26,2024-04-30,CUST-0618,Linda Muller,Consumer,South,Georgia,Atlanta,Technology,Accessories,Webcam HD 1080p,3,90.23,0.15,230.09,123.92,106.17
ORD-02209,2023-06-21,2023-06-24,CUST-0695,Mark Moore,Corporate,South,Georgia,Atlanta,Technology,Accessories,USB-C Hub 7-Port,2,63.44,0.0,126.88,53.84,73.04
ORD-02210,2023-08-05,2023-08-06,CUST-0697,Jessica Lewis,Home Office,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Cable Management Kit,5,119.76,0.2,479.04,466.82,12.22
ORD-02211,2024-12-04,2024-12-07,CUST-0118,Robert Perez,Corporate,North,Illinois,Chicago,Technology,Copiers,Inkjet MFP Compact,1,1093.53,0.2,874.82,587.75,287.07
ORD-02212,2023-11-05,2023-11-06,CUST-0372,Wei Davis,Corporate,South,Florida,Miami,Technology,Phones,Wireless Headset BT,3,291.01,0.1,785.73,541.48,244.25
ORD-02213,2023-12-12,2023-12-14,CUST-0753,Raj Wilson,Consumer,West,Washington,Seattle,Office Supplies,Pens,Ballpoint Pen 12pk,3,12.17,0.05,34.68,18.04,16.64
ORD-02214,2023-07-07,2023-07-12,CUST-0325,Thomas Harris,Consumer,West,Arizona,Phoenix,Furniture,Chairs,Executive Leather Chair,7,145.26,0.3,711.77,792.31,-80.54
ORD-02215,2024-12-10,2024-12-17,CUST-0257,Emily Gonzalez,Consumer,West,Arizona,Phoenix,Technology,Copiers,Color Copier Office,1,1673.31,0.05,1589.64,964.66,624.98
ORD-02216,2024-08-13,2024-08-17,CUST-0215,Betty Ali,Consumer,South,Texas,Dallas,Technology,Copiers,Laser Printer All-in-One,1,1779.65,0.0,1779.65,1162.63,617.02
ORD-02217,2024-11-03,2024-11-06,CUST-0355,Susan Brown,Corporate,North,Michigan,Detroit,Furniture,Bookcases,Glass Door Bookcase,4,204.53,0.2,654.5,678.93,-24.43
ORD-02218,2024-09-16,2024-09-18,CUST-0777,Andrew Wilson,Corporate,West,Washington,Seattle,Technology,Copiers,High-Speed Document Scanner,1,749.08,0.0,749.08,446.97,302.11
ORD-02219,2023-04-17,2023-04-21,CUST-0259,Michael Perez,Corporate,North,Michigan,Detroit,Furniture,Bookcases,Corner Bookcase Unit,1,112.98,0.0,112.98,96.6,16.38
ORD-02220,2023-12-19,2023-12-23,CUST-0186,Andrew Taylor,Consumer,North,Wisconsin,Milwaukee,Technology,Machines,Binding Machine Heavy,2,596.44,0.3,835.02,641.35,193.67
ORD-02221,2023-12-05,2023-12-08,CUST-0265,Daniel Sanchez,Home Office,South,Texas,Houston,Furniture,Bookcases,5-Shelf Wooden Bookcase,3,128.53,0.4,231.35,344.83,-113.48
ORD-02222,2023-08-07,2023-08-13,CUST-0004,William Miller,Corporate,North,Wisconsin,Milwaukee,Furniture,Furnishings,Cork Board Large,1,106.25,0.15,90.31,65.62,24.69
ORD-02223,2023-08-02,2023-08-08,CUST-0529,Wei Miller,Corporate,East,Massachusetts,Boston,Technology,Copiers,Inkjet MFP Compact,1,1061.33,0.15,902.13,676.29,225.84
ORD-02224,2024-11-16,2024-11-18,CUST-0072,Kimberly Taylor,Home Office,West,Colorado,Denver,Furniture,Tables,Conference Table Oak,1,800.86,0.3,560.6,646.67,-86.07
ORD-02225,2024-11-04,2024-11-08,CUST-0531,Mark Shah,Consumer,West,California,San Francisco,Furniture,Furnishings,Desk Lamp Classic,1,37.07,0.1,33.36,22.89,10.47
ORD-02226,2023-11-03,2023-11-05,CUST-0451,Betty Lopez,Home Office,East,Maryland,Baltimore,Furniture,Furnishings,Wall Clock Modern,2,56.95,0.25,85.43,92.02,-6.59
ORD-02227,2023-04-18,2023-04-20,CUST-0557,Ashley Davis,Corporate,West,California,San Francisco,Technology,Machines,Binding Machine Heavy,1,474.31,0.05,450.59,294.54,156.05
ORD-02228,2023-03-21,2023-03-27,CUST-0356,Charles Harris,Corporate,West,Arizona,Phoenix,Office Supplies,Storage,File Cabinet 3-Drawer,2,48.9,0.2,78.24,50.85,27.39
ORD-02229,2023-03-23,2023-03-24,CUST-0644,Christopher Anderson,Home Office,South,Texas,Dallas,Office Supplies,Binders,3-Ring Binder 2in,5,28.33,0.1,127.48,63.27,64.21
ORD-02230,2024-07-07,2024-07-11,CUST-0324,William Martinez,Home Office,South,Florida,Miami,Technology,Copiers,Color Copier Office,5,1166.34,0.4,3499.02,4026.06,-527.04
ORD-02231,2023-12-03,2023-12-06,CUST-0686,Elizabeth Miller,Consumer,South,Tennessee,Nashville,Technology,Machines,Paper Shredder Cross-Cut,4,492.19,0.0,1968.76,1094.17,874.59
ORD-02232,2024-01-26,2024-02-02,CUST-0130,Mark Robinson,Corporate,North,Wisconsin,Milwaukee,Technology,Machines,Laminator A3 Pro,2,302.29,0.15,513.89,356.42,157.47
ORD-02233,2023-12-13,2023-12-15,CUST-0474,Kevin Santos,Corporate,North,Michigan,Detroit,Furniture,Chairs,Adjustable Swivel Chair,2,596.97,0.1,1074.55,718.15,356.4
ORD-02234,2023-10-03,2023-10-05,CUST-0762,Yuki Patel,Consumer,East,Virginia,Richmond,Furniture,Tables,Round Meeting Table,2,628.3,0.25,942.45,1118.76,-176.31
ORD-02235,2024-10-13,2024-10-17,CUST-0351,Michelle Kumar,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Plastic Storage Bins 6pk,2,16.15,0.0,32.3,15.81,16.49
ORD-02236,2024-04-26,2024-05-02,CUST-0795,Michael Martinez,Consumer,South,Texas,Dallas,Furniture,Bookcases,Corner Bookcase Unit,1,467.57,0.15,397.43,386.46,10.97
ORD-02237,2023-09-18,2023-09-23,CUST-0157,Jennifer Ali,Consumer,West,Colorado,Denver,Technology,Accessories,Webcam HD 1080p,5,161.2,0.4,483.6,322.98,160.62
ORD-02238,2024-10-26,2024-10-28,CUST-0426,Priya Shah,Consumer,West,California,Los Angeles,Office Supplies,Envelopes,Padded Mailer Pack,5,10.29,0.05,48.88,23.27,25.61
ORD-02239,2024-10-22,2024-10-26,CUST-0352,Wei Johnson,Consumer,East,Massachusetts,Boston,Technology,Copiers,High-Speed Document Scanner,1,1099.03,0.0,1099.03,637.05,461.98
ORD-02240,2023-07-02,2023-07-04,CUST-0707,Mary Brown,Consumer,West,Washington,Seattle,Office Supplies,Envelopes,Padded Mailer Pack,2,13.93,0.0,27.86,14.89,12.97
ORD-02241,2023-09-02,2023-09-05,CUST-0321,Sarah Moore,Corporate,South,Georgia,Atlanta,Furniture,Furnishings,Cork Board Large,2,24.13,0.1,43.43,33.55,9.88
ORD-02242,2024-08-31,2024-09-02,CUST-0132,Yuki Miller,Home Office,East,Pennsylvania,Philadelphia,Technology,Phones,Smartphone ProMax 14,6,268.93,0.05,1532.9,934.62,598.28
ORD-02243,2024-01-20,2024-01-23,CUST-0365,Thomas Jones,Consumer,South,Georgia,Atlanta,Technology,Phones,Smartphone ProMax 14,1,478.59,0.0,478.59,329.66,148.93
ORD-02244,2023-08-12,2023-08-15,CUST-0203,Charles Brown,Consumer,West,California,San Francisco,Technology,Machines,Electric Stapler Desktop,4,166.16,0.0,664.64,313.57,351.07
ORD-02245,2023-11-23,2023-11-26,CUST-0442,Mei Chen,Corporate,West,Arizona,Phoenix,Technology,Copiers,Inkjet MFP Compact,2,1929.29,0.0,3858.58,2627.16,1231.42
ORD-02246,2024-08-06,2024-08-09,CUST-0351,Michelle Kumar,Consumer,South,Florida,Miami,Furniture,Chairs,Stackable Conference Chair,2,157.37,0.25,236.06,280.41,-44.35
ORD-02247,2023-10-21,2023-10-25,CUST-0640,Mary Sanchez,Consumer,East,Massachusetts,Boston,Furniture,Bookcases,Metal Storage Bookcase,1,419.78,0.05,398.79,295.97,102.82
ORD-02248,2024-11-15,2024-11-19,CUST-0513,Sandra Lee,Consumer,South,Florida,Miami,Technology,Copiers,Laser Printer All-in-One,3,1772.6,0.15,4520.13,3049.67,1470.46
ORD-02249,2023-04-05,2023-04-11,CUST-0504,Kevin Kumar,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,Standing Desk Pro,3,742.12,0.05,2115.04,1581.93,533.11
ORD-02250,2023-09-26,2023-09-27,CUST-0749,Ashley Kim,Corporate,East,New York,New York,Furniture,Bookcases,Metal Storage Bookcase,6,152.37,0.2,731.38,840.96,-109.58
ORD-02251,2023-10-19,2023-10-22,CUST-0755,Thomas Clark,Corporate,South,Florida,Miami,Furniture,Bookcases,5-Shelf Wooden Bookcase,1,321.87,0.2,257.5,271.17,-13.67
ORD-02252,2024-11-06,2024-11-10,CUST-0325,Thomas Harris,Corporate,East,New York,New York,Office Supplies,Storage,Desktop Organizer,4,19.74,0.15,67.12,49.39,17.73
ORD-02253,2023-06-07,2023-06-10,CUST-0089,Emily Nguyen,Corporate,South,Texas,Houston,Furniture,Bookcases,Metal Storage Bookcase,2,190.03,0.05,361.06,272.67,88.39
ORD-02254,2023-03-12,2023-03-16,CUST-0703,Karen Gonzalez,Corporate,South,Florida,Miami,Office Supplies,Envelopes,Padded Mailer Pack,2,3.13,0.0,6.26,3.38,2.88
ORD-02255,2023-05-12,2023-05-14,CUST-0027,Anthony Garcia,Corporate,South,Texas,Dallas,Technology,Phones,Business Desk Phone,1,127.6,0.25,95.7,67.29,28.41
ORD-02256,2024-07-27,2024-07-31,CUST-0617,Richard Lopez,Consumer,West,Arizona,Phoenix,Technology,Phones,VoIP Handset Pro,2,365.89,0.2,585.42,415.78,169.64
ORD-02257,2023-06-11,2023-06-16,CUST-0111,Michael Perez,Corporate,North,Illinois,Chicago,Technology,Accessories,USB-C Hub 7-Port,1,137.43,0.05,130.56,61.07,69.49
ORD-02258,2024-12-13,2024-12-16,CUST-0156,Christopher Wilson,Consumer,West,Colorado,Denver,Office Supplies,Paper,Cardstock Pack,3,48.82,0.15,124.49,77.47,47.02
ORD-02259,2023-03-29,2023-04-02,CUST-0708,Nancy Thomas,Corporate,West,Arizona,Phoenix,Furniture,Furnishings,Cork Board Large,4,24.65,0.0,98.6,51.25,47.35
ORD-02260,2023-06-12,2023-06-18,CUST-0255,Robert Ramirez,Consumer,North,Indiana,Indianapolis,Office Supplies,Storage,Plastic Storage Bins 6pk,1,115.4,0.25,86.55,64.62,21.93
ORD-02261,2023-12-20,2023-12-25,CUST-0465,Elizabeth Jones,Consumer,South,Georgia,Atlanta,Technology,Machines,Laminator A3 Pro,4,197.57,0.2,632.22,483.52,148.7
ORD-02262,2023-08-02,2023-08-03,CUST-0201,Jessica Taylor,Corporate,North,Indiana,Indianapolis,Technology,Phones,Smartphone ProMax 14,5,556.63,0.15,2365.68,1586.99,778.69
ORD-02263,2023-02-26,2023-03-04,CUST-0774,Christopher Santos,Consumer,North,Illinois,Chicago,Furniture,Furnishings,Wall Clock Modern,2,27.86,0.05,52.93,39.66,13.27
ORD-02264,2023-01-14,2023-01-18,CUST-0413,Dorothy Lee,Home Office,North,Wisconsin,Milwaukee,Office Supplies,Labels,File Folder Labels,1,21.95,0.2,17.56,9.36,8.2
ORD-02265,2023-03-02,2023-03-04,CUST-0698,Steven Thomas,Consumer,North,Illinois,Chicago,Technology,Machines,Paper Shredder Cross-Cut,1,222.66,0.05,211.53,130.04,81.49
ORD-02266,2023-09-13,2023-09-16,CUST-0032,Robert Anderson,Corporate,West,Arizona,Phoenix,Office Supplies,Pens,Permanent Marker Set,2,17.87,0.1,32.17,18.21,13.96
ORD-02267,2023-07-17,2023-07-21,CUST-0250,Raj Lee,Consumer,South,Texas,Houston,Technology,Machines,Laminator A3 Pro,5,153.91,0.0,769.55,385.6,383.95
ORD-02268,2023-10-08,2023-10-15,CUST-0116,Fatima Brown,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,Premium Laser Paper,2,46.37,0.0,92.74,56.2,36.54
ORD-02269,2023-08-29,2023-09-02,CUST-0212,Elizabeth Jones,Corporate,West,Colorado,Denver,Technology,Accessories,Wireless Mouse Ergonomic,2,191.04,0.0,382.08,143.2,238.88
ORD-02270,2024-12-12,2024-12-15,CUST-0373,Brian Wilson,Consumer,West,Washington,Seattle,Technology,Machines,Electric Stapler Desktop,1,570.74,0.05,542.2,311.58,230.62
ORD-02271,2023-05-14,2023-05-17,CUST-0469,Barbara Martinez,Consumer,North,Indiana,Indianapolis,Office Supplies,Storage,Hanging File Folders 25pk,1,14.1,0.1,12.69,8.0,4.69
ORD-02272,2023-01-05,2023-01-07,CUST-0795,Michael Martinez,Consumer,North,Minnesota,Minneapolis,Office Supplies,Binders,3-Ring Binder 2in,3,22.08,0.15,56.3,31.51,24.79
ORD-02273,2023-03-12,2023-03-16,CUST-0122,Jessica Chen,Consumer,West,California,Los Angeles,Furniture,Furnishings,Desk Lamp Classic,3,31.61,0.05,90.09,58.44,31.65
ORD-02274,2023-12-16,2023-12-20,CUST-0389,Robert Thompson,Home Office,North,Michigan,Detroit,Technology,Machines,Binding Machine Heavy,2,584.28,0.2,934.85,644.7,290.15
ORD-02275,2023-08-26,2023-08-28,CUST-0274,Lisa Jackson,Corporate,East,Massachusetts,Boston,Technology,Copiers,Inkjet MFP Compact,4,1985.38,0.05,7544.44,4333.19,3211.25
ORD-02276,2023-01-30,2023-02-06,CUST-0089,Emily Nguyen,Consumer,North,Michigan,Detroit,Furniture,Furnishings,Wall Clock Modern,7,144.34,0.05,959.86,601.89,357.97
ORD-02277,2024-08-24,2024-08-27,CUST-0129,Matthew Ramirez,Corporate,South,Florida,Miami,Technology,Accessories,Laptop Stand Aluminum,1,161.59,0.05,153.51,76.59,76.92
ORD-02278,2023-11-29,2023-12-03,CUST-0022,Anthony Miller,Home Office,South,Georgia,Atlanta,Furniture,Chairs,Stackable Conference Chair,5,441.48,0.0,2207.4,1506.68,700.72
ORD-02279,2023-04-27,2023-04-30,CUST-0710,Jessica Jones,Corporate,North,Illinois,Chicago,Furniture,Bookcases,Glass Door Bookcase,1,316.03,0.15,268.63,247.55,21.08
ORD-02280,2023-02-04,2023-02-07,CUST-0499,Emily Anderson,Home Office,West,Arizona,Phoenix,Office Supplies,Labels,Address Labels Roll 500,1,9.71,0.35,6.31,4.89,1.42
ORD-02281,2023-09-19,2023-09-24,CUST-0439,Charles Anderson,Corporate,East,New York,New York,Technology,Machines,Label Maker Portable,1,519.27,0.0,519.27,240.79,278.48
ORD-02282,2024-05-27,2024-05-28,CUST-0425,Omar Patel,Home Office,South,Texas,Houston,Technology,Machines,Laminator A3 Pro,2,220.87,0.15,375.48,245.66,129.82
ORD-02283,2023-10-19,2023-10-22,CUST-0189,Betty Jackson,Consumer,South,Florida,Miami,Technology,Accessories,Webcam HD 1080p,1,53.31,0.0,53.31,26.64,26.67
ORD-02284,2024-06-10,2024-06-15,CUST-0704,Elizabeth Robinson,Home Office,North,Illinois,Chicago,Furniture,Furnishings,Desk Lamp Classic,7,80.47,0.0,563.29,338.5,224.79
ORD-02285,2024-11-30,2024-12-03,CUST-0672,Yuki Taylor,Consumer,West,California,Los Angeles,Technology,Accessories,USB-C Hub 7-Port,5,172.72,0.2,690.88,325.39,365.49
ORD-02286,2024-08-02,2024-08-05,CUST-0716,Karen Martinez,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Labels,Shipping Labels 200pk,4,20.03,0.25,60.09,40.31,19.78
ORD-02287,2024-07-08,2024-07-11,CUST-0174,Brian Nguyen,Corporate,North,Minnesota,Minneapolis,Office Supplies,Labels,Name Badge Labels,3,15.62,0.15,39.83,24.33,15.5
ORD-02288,2024-01-23,2024-01-27,CUST-0729,Elena White,Consumer,North,Minnesota,Minneapolis,Technology,Accessories,USB-C Hub 7-Port,5,168.8,0.35,548.6,326.99,221.61
ORD-02289,2023-02-08,2023-02-12,CUST-0609,Omar Martin,Consumer,North,Illinois,Chicago,Office Supplies,Labels,Address Labels Roll 500,2,5.55,0.0,11.1,5.0,6.1
ORD-02290,2024-02-15,2024-02-18,CUST-0666,Yuki Sanchez,Consumer,East,Virginia,Richmond,Technology,Accessories,USB-C Hub 7-Port,2,154.07,0.2,246.51,145.17,101.34
ORD-02291,2023-11-06,2023-11-10,CUST-0750,Kevin Ramirez,Corporate,South,Tennessee,Nashville,Technology,Copiers,Color Copier Office,8,634.12,0.15,4312.02,3687.76,624.26
ORD-02292,2023-10-27,2023-11-01,CUST-0746,Donna Lee,Consumer,East,Maryland,Baltimore,Technology,Phones,Business Desk Phone,1,338.45,0.3,236.91,202.71,34.2
ORD-02293,2023-06-10,2023-06-14,CUST-0790,Karen Martin,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Monitor Stand Bamboo,3,94.33,0.1,254.69,185.15,69.54
ORD-02294,2024-11-12,2024-11-17,CUST-0152,Ashley Jackson,Corporate,West,California,San Francisco,Technology,Accessories,Webcam HD 1080p,2,132.85,0.0,265.7,95.54,170.16
ORD-02295,2023-11-11,2023-11-16,CUST-0543,Carol Shah,Consumer,East,New York,New York,Furniture,Tables,L-Shaped Computer Desk,4,157.22,0.1,565.99,426.68,139.31
ORD-02296,2023-01-22,2023-01-27,CUST-0500,Priya Martinez,Corporate,East,Virginia,Richmond,Technology,Machines,Electric Stapler Desktop,6,470.76,0.0,2824.56,1627.3,1197.26
ORD-02297,2023-02-07,2023-02-12,CUST-0771,Mark Thompson,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,Glass Door Bookcase,3,329.42,0.15,840.02,761.87,78.15
ORD-02298,2024-07-07,2024-07-10,CUST-0701,Emily Thompson,Consumer,West,California,Los Angeles,Office Supplies,Pens,Permanent Marker Set,2,16.62,0.05,31.58,17.29,14.29
ORD-02299,2024-03-13,2024-03-16,CUST-0283,Christopher Kim,Consumer,South,Texas,Dallas,Technology,Phones,Conference Speakerphone,1,798.55,0.05,758.62,497.12,261.5
ORD-02300,2023-12-25,2023-12-31,CUST-0042,Kevin Hernandez,Consumer,West,California,San Francisco,Furniture,Chairs,Mesh Office Chair,1,318.73,0.1,286.86,199.16,87.7
ORD-02301,2023-08-20,2023-08-22,CUST-0762,Yuki Patel,Consumer,North,Minnesota,Minneapolis,Office Supplies,Binders,D-Ring Binder Heavy Duty,1,28.72,0.0,28.72,15.87,12.85
ORD-02302,2023-08-21,2023-08-24,CUST-0352,Wei Johnson,Consumer,East,Maryland,Baltimore,Office Supplies,Labels,Name Badge Labels,1,11.1,0.15,9.43,4.77,4.66
ORD-02303,2023-07-24,2023-07-28,CUST-0608,Steven Hernandez,Home Office,East,Massachusetts,Boston,Furniture,Furnishings,Monitor Stand Bamboo,1,98.06,0.0,98.06,61.86,36.2
ORD-02304,2024-03-20,2024-03-27,CUST-0133,Jennifer Sanchez,Consumer,North,Wisconsin,Milwaukee,Furniture,Tables,L-Shaped Computer Desk,4,254.86,0.25,764.58,820.06,-55.48
ORD-02305,2024-11-21,2024-11-24,CUST-0594,Mark Martinez,Consumer,East,Pennsylvania,Philadelphia,Technology,Machines,Paper Shredder Cross-Cut,3,83.59,0.0,250.77,162.95,87.82
ORD-02306,2024-11-01,2024-11-07,CUST-0035,David Harris,Consumer,West,Washington,Seattle,Furniture,Tables,Conference Table Oak,1,815.17,0.0,815.17,713.68,101.49
ORD-02307,2024-10-03,2024-10-08,CUST-0216,Donna Martinez,Corporate,West,California,Los Angeles,Furniture,Bookcases,Corner Bookcase Unit,3,454.16,0.0,1362.48,1063.19,299.29
ORD-02308,2024-04-20,2024-04-22,CUST-0537,Elizabeth Sanchez,Corporate,South,Georgia,Atlanta,Technology,Phones,Conference Speakerphone,3,764.63,0.05,2179.2,1332.38,846.82
ORD-02309,2024-10-30,2024-11-02,CUST-0723,Mary Lopez,Consumer,West,California,San Francisco,Furniture,Bookcases,Corner Bookcase Unit,2,359.59,0.0,719.18,558.61,160.57
ORD-02310,2024-09-27,2024-09-30,CUST-0031,Joseph Jones,Consumer,South,Florida,Miami,Furniture,Furnishings,Cable Management Kit,3,88.81,0.0,266.43,195.66,70.77
ORD-02311,2023-05-16,2023-05-20,CUST-0651,Lisa Lewis,Corporate,East,Virginia,Richmond,Office Supplies,Envelopes,Padded Mailer Pack,3,13.88,0.1,37.48,20.15,17.33
ORD-02312,2023-08-11,2023-08-13,CUST-0382,Yuki Harris,Consumer,East,Virginia,Richmond,Technology,Copiers,High-Speed Document Scanner,4,1935.11,0.2,6192.35,5339.05,853.3
ORD-02313,2024-11-28,2024-11-29,CUST-0340,Mei Chen,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,Address Labels Roll 500,2,11.87,0.4,14.24,11.67,2.57
ORD-02314,2024-05-21,2024-05-23,CUST-0305,Elizabeth Robinson,Home Office,West,Arizona,Phoenix,Office Supplies,Binders,Presentation Binder Set,2,18.11,0.1,32.6,19.01,13.59
ORD-02315,2023-01-01,2023-01-04,CUST-0318,Dorothy Thomas,Consumer,West,California,San Francisco,Furniture,Chairs,Ergonomic Task Chair,4,276.23,0.0,1104.92,810.23,294.69
ORD-02316,2024-11-24,2024-11-27,CUST-0693,Mark Miller,Home Office,East,Virginia,Richmond,Office Supplies,Envelopes,Security Envelopes 100pk,1,13.92,0.0,13.92,7.25,6.67
ORD-02317,2024-07-30,2024-08-04,CUST-0293,Ashley Clark,Consumer,West,Washington,Seattle,Furniture,Chairs,Stackable Conference Chair,2,129.1,0.0,258.2,191.57,66.63
ORD-02318,2023-04-04,2023-04-06,CUST-0479,Michelle Ramirez,Home Office,West,Colorado,Denver,Furniture,Tables,Round Meeting Table,3,701.87,0.05,2000.33,1451.05,549.28
ORD-02319,2024-12-22,2024-12-24,CUST-0748,Kimberly Jackson,Consumer,North,Wisconsin,Milwaukee,Office Supplies,Envelopes,Manila Envelope Large,1,9.78,0.15,8.31,4.62,3.69
ORD-02320,2024-08-17,2024-08-21,CUST-0310,Carol Kim,Corporate,West,California,Los Angeles,Technology,Machines,Laminator A3 Pro,4,587.6,0.05,2232.88,1163.43,1069.45
ORD-02321,2023-11-08,2023-11-11,CUST-0788,Wei Moore,Corporate,West,California,San Francisco,Technology,Machines,Binding Machine Heavy,2,265.85,0.3,372.19,304.12,68.07
ORD-02322,2023-04-04,2023-04-07,CUST-0060,Mei Ali,Corporate,South,Texas,Houston,Technology,Accessories,Laptop Stand Aluminum,2,28.38,0.3,39.73,27.19,12.54
ORD-02323,2024-12-25,2024-12-28,CUST-0573,Wei Shah,Consumer,East,Maryland,Baltimore,Furniture,Bookcases,Corner Bookcase Unit,3,262.84,0.0,788.52,609.44,179.08
ORD-02324,2023-08-28,2023-09-02,CUST-0059,Emily Taylor,Corporate,North,Minnesota,Minneapolis,Furniture,Chairs,Ergonomic Task Chair,2,294.5,0.4,353.4,523.64,-170.24
ORD-02325,2024-03-29,2024-04-04,CUST-0758,Raj Miller,Consumer,East,Virginia,Richmond,Technology,Accessories,Laptop Stand Aluminum,4,61.95,0.05,235.41,99.05,136.36
